投球数,球種,球速,結果,投手,打者,スコア
5,ストレート,147km/h,ボール,大瀬良 大地,柴田 竜拓,3-0
6,カットボール,140km/h,ファウル,大瀬良 大地,柴田 竜拓,3-0
7,カットボール,140km/h,ファウル,大瀬良 大地,柴田 竜拓,3-0
8,ストレート,148km/h,中飛,大瀬良 大地,柴田 竜拓,3-0
1,ストレート,139km/h,ファウル,東 克樹,小園 海斗,3-0
2,ストレート,139km/h,ファウル,東 克樹,小園 海斗,3-0
3,チェンジアップ,129km/h,ファウル,東 克樹,小園 海斗,3-0
4,カットボール,133km/h,ボール,東 克樹,小園 海斗,3-0
5,カットボール,134km/h,ファウル,東 克樹,小園 海斗,3-0
6,ストレート,140km/h,空三振,東 克樹,小園 海斗,3-0
1,ストレート,140km/h,ボール,東 克樹,松山 竜平,3-0
2,カーブ,120km/h,見逃し,東 克樹,松山 竜平,3-0
3,カーブ,121km/h,右安,東 克樹,松山 竜平,3-0
1,ストレート,141km/h,ボール,東 克樹,坂倉 将吾,3-0
2,ストレート,141km/h,見逃し,東 克樹,坂倉 将吾,3-0
3,カットボール,133km/h,中飛,東 克樹,坂倉 将吾,3-0
1,カットボール,131km/h,ファウル,東 克樹,會澤 翼,3-0
2,シンカー,119km/h,空振り,東 克樹,會澤 翼,3-0
3,ストレート,143km/h,ボール,東 克樹,會澤 翼,3-0
4,ストレート,142km/h,右飛,東 克樹,會澤 翼,3-0
1,カットボール,140km/h,ボール,大瀬良 大地,戸柱 恭孝,3-0
2,カットボール,140km/h,右飛  [フェンスギリギリ、ジャンピングキャッチ],大瀬良 大地,戸柱 恭孝,3-0
1,ストレート,144km/h,ボール,大瀬良 大地,東 克樹,3-0
2,ストレート,145km/h,見逃し,大瀬良 大地,東 克樹,3-0
3,フォーク,136km/h,空振り,大瀬良 大地,東 克樹,3-0
4,カットボール,139km/h,ファウル,大瀬良 大地,東 克樹,3-0
5,ストレート,147km/h,三ゴロ,大瀬良 大地,東 克樹,3-0
1,カーブ,116km/h,見逃し,大瀬良 大地,桑原 将志,3-0
2,フォーク,134km/h,ファウル  [自打球],大瀬良 大地,桑原 将志,3-0
3,スライダー,127km/h,二飛,大瀬良 大地,桑原 将志,3-0
1,チェンジアップ,125km/h,ファウル,東 克樹,末包 昇大,3-0
2,カットボール,132km/h,左２  [フェンス直撃],東 克樹,末包 昇大,3-0
1,ストレート,140km/h,ファウル,東 克樹,上本 崇司,3-0
2,カットボール,132km/h,ボール,東 克樹,上本 崇司,3-0
3,ストレート,140km/h,ファウル,東 克樹,上本 崇司,3-0
4,ストレート,139km/h,二ゴロ,東 克樹,上本 崇司,3-0
1,ストレート,143km/h,見逃し,東 克樹,大瀬良 大地,3-0
2,ストレート,140km/h,見逃し,東 克樹,大瀬良 大地,3-0
3,チェンジアップ,129km/h,投ゴロ  [挟まれる],東 克樹,大瀬良 大地,3-0
1,カットボール,133km/h,ボール,東 克樹,西川 龍馬,3-0
2,ストレート,142km/h,見逃し,東 克樹,西川 龍馬,3-0
3,ストレート,144km/h,見逃し,東 克樹,西川 龍馬,3-0
4,ストレート,142km/h,ファウル,東 克樹,西川 龍馬,3-0
5,カットボール,130km/h,二安  [逆シングル],東 克樹,西川 龍馬,3-0
1,ストレート,143km/h,ボール,東 克樹,菊池 涼介,3-0
2,ストレート,143km/h,三ゴロ,東 克樹,菊池 涼介,3-0
1,シュート,137km/h,見逃し,大瀬良 大地,佐野 恵太,3-0
2,カットボール,137km/h,ファウル,大瀬良 大地,佐野 恵太,3-0
3,ストレート,145km/h,左安,大瀬良 大地,佐野 恵太,3-0
1,シュート,140km/h,ボール,大瀬良 大地,楠本 泰史,3-0
2,カットボール,137km/h,中飛,大瀬良 大地,楠本 泰史,3-0
1,スライダー,124km/h,ボール,大瀬良 大地,牧 秀悟,3-0
2,ストレート,145km/h,ファウル,大瀬良 大地,牧 秀悟,3-0
3,フォーク,135km/h,空振り,大瀬良 大地,牧 秀悟,3-0
4,カットボール,137km/h,右安,大瀬良 大地,牧 秀悟,3-0
1,フォーク,137km/h,ボール  [ワンバウンド、ボール見失う],大瀬良 大地,宮﨑 敏郎,3-0
1,フォーク,137km/h,ボール  [ワンバウンド、ボール見失う],大瀬良 大地,宮﨑 敏郎,3-1
2,スライダー,128km/h,二ゴロ,大瀬良 大地,宮﨑 敏郎,3-1
1,ストレート,145km/h,ボール,大瀬良 大地,知野 直人,3-1
2,スライダー,128km/h,ファウル,大瀬良 大地,知野 直人,3-1
3,ストレート,145km/h,二ゴロ,大瀬良 大地,知野 直人,3-1
1,ストレート,140km/h,一ゴロ,東 克樹,小園 海斗,3-1
1,カーブ,118km/h,見逃し,東 克樹,松山 竜平,3-1
2,カットボール,132km/h,ボール,東 克樹,松山 竜平,3-1
3,ストレート,141km/h,ファウル,東 克樹,松山 竜平,3-1
4,ストレート,142km/h,ファウル,東 克樹,松山 竜平,3-1
5,ストレート,140km/h,右安,東 克樹,松山 竜平,3-1
1,カットボール,132km/h,ボール  [ハーフスイング],東 克樹,坂倉 将吾,3-1
2,ストレート,142km/h,見逃し,東 克樹,坂倉 将吾,3-1
3,ストレート,143km/h,左飛,東 克樹,坂倉 将吾,3-1
1,チェンジアップ,125km/h,ボール,東 克樹,會澤 翼,3-1
2,シンカー,123km/h,空振り  [ファウルチップ],東 克樹,會澤 翼,3-1
3,ストレート,140km/h,右安,東 克樹,會澤 翼,3-1
1,チェンジアップ,126km/h,空振り,東 克樹,末包 昇大,3-1
2,ストレート,142km/h,ボール,東 克樹,末包 昇大,3-1
3,ストレート,142km/h,見逃し,東 克樹,末包 昇大,3-1
4,ストレート,-,空三振,東 克樹,末包 昇大,3-1
1,スライダー,125km/h,ボール,大瀬良 大地,柴田 竜拓,3-1
2,ストレート,146km/h,ボール,大瀬良 大地,柴田 竜拓,3-1
3,ストレート,144km/h,ボール,大瀬良 大地,柴田 竜拓,3-1
4,ストレート,144km/h,四球,大瀬良 大地,柴田 竜拓,3-1
1,ストレート,143km/h,見逃し,大瀬良 大地,戸柱 恭孝,3-1
2,シュート,136km/h,見逃し,大瀬良 大地,戸柱 恭孝,3-1
3,ストレート,144km/h,ファウル,大瀬良 大地,戸柱 恭孝,3-1
4,カットボール,136km/h,ファウル,大瀬良 大地,戸柱 恭孝,3-1
5,チェンジアップ,125km/h,ボール,大瀬良 大地,戸柱 恭孝,3-1
6,カットボール,135km/h,ファウル,大瀬良 大地,戸柱 恭孝,3-1
7,ストレート,144km/h,ファウル,大瀬良 大地,戸柱 恭孝,3-1
8,フォーク,136km/h,空三振,大瀬良 大地,戸柱 恭孝,3-1
1,カットボール,137km/h,ボール  [バント構え],大瀬良 大地,東 克樹,3-1
2,ストレート,143km/h,空振り  [バント空振り],大瀬良 大地,東 克樹,3-1
3,ストレート,145km/h,ファウル  [バントファウル],大瀬良 大地,東 克樹,3-1
4,カットボール,137km/h,ボール  [バント構え],大瀬良 大地,東 克樹,3-1
5,カットボール,138km/h,遊ゴロ  [バスター、ダイビングキャッチ、好プレイ],大瀬良 大地,東 克樹,3-1
1,ストレート,145km/h,見逃し,大瀬良 大地,桑原 将志,3-1
2,ストレート,141km/h,ファウル,大瀬良 大地,桑原 将志,3-1
3,カットボール,137km/h,ボール,大瀬良 大地,桑原 将志,3-1
4,スライダー,126km/h,空三振  [ハーフスイング],大瀬良 大地,桑原 将志,3-1
1,ストレート,138km/h,ファウル,東 克樹,上本 崇司,3-1
2,シンカー,114km/h,ボール,東 克樹,上本 崇司,3-1
3,チェンジアップ,125km/h,ボール  [ワンバウンド],東 克樹,上本 崇司,3-1
4,ストレート,138km/h,ボール,東 克樹,上本 崇司,3-1
5,ストレート,137km/h,四球,東 克樹,上本 崇司,3-1
1,ストレート,139km/h,捕犠打,砂田 毅樹,大瀬良 大地,3-1
1,スライダー,124km/h,見逃し,砂田 毅樹,西川 龍馬,3-1
2,シンカー,132km/h,ボール,砂田 毅樹,西川 龍馬,3-1
3,カットボール,136km/h,二安  [送球がバウンド],砂田 毅樹,西川 龍馬,3-1
1,ストレート,137km/h,空振り  [セーフティスクイズ、バント空振り、ファウルチップ],砂田 毅樹,菊池 涼介,4-1
2,ストレート,140km/h,一犠野  [セーフティスクイズ],砂田 毅樹,菊池 涼介,4-1
1,シンカー,133km/h,ボール,砂田 毅樹,小園 海斗,5-1
2,カットボール,135km/h,ファウル,砂田 毅樹,小園 海斗,5-1
3,スライダー,124km/h,ファウル,砂田 毅樹,小園 海斗,5-1
4,ストレート,141km/h,右２  [フェンス直撃],砂田 毅樹,小園 海斗,5-1
1,ストレート,138km/h,三安  [倒れ込みながら投げる],砂田 毅樹,坂倉 将吾,6-1
1,ストレート,148km/h,空振り,伊勢 大夢,會澤 翼,8-1
2,スライダー,132km/h,ボール,伊勢 大夢,會澤 翼,8-1
3,ストレート,148km/h,空振り,伊勢 大夢,會澤 翼,8-1
4,ストレート,149km/h,ファウル,伊勢 大夢,會澤 翼,8-1
5,フォーク,139km/h,ボール  [ワンバウンド],伊勢 大夢,會澤 翼,8-1
6,ストレート,150km/h,ファウル,伊勢 大夢,會澤 翼,8-1
7,スライダー,131km/h,ファウル,伊勢 大夢,會澤 翼,8-1
8,フォーク,138km/h,ボール  [ワンバウンド],伊勢 大夢,會澤 翼,8-1
9,ストレート,149km/h,ファウル,伊勢 大夢,會澤 翼,8-1
10,ストレート,149km/h,左安  [ライン際],伊勢 大夢,會澤 翼,8-1
1,ストレート,148km/h,ファウル,伊勢 大夢,末包 昇大,8-1
2,ストレート,150km/h,見逃し,伊勢 大夢,末包 昇大,8-1
3,ストレート,149km/h,中安,伊勢 大夢,末包 昇大,8-1
1,スライダー,131km/h,見逃し,伊勢 大夢,上本 崇司,8-1
2,ストレート,149km/h,ファウル,伊勢 大夢,上本 崇司,8-1
3,ストレート,150km/h,ファウル,伊勢 大夢,上本 崇司,8-1
4,スライダー,131km/h,ファウル,伊勢 大夢,上本 崇司,8-1
5,フォーク,136km/h,ボール,伊勢 大夢,上本 崇司,8-1
6,ストレート,147km/h,ファウル,伊勢 大夢,上本 崇司,8-1
7,スライダー,132km/h,ボール,伊勢 大夢,上本 崇司,8-1
8,ストレート,149km/h,二併打,伊勢 大夢,上本 崇司,8-1
1,カットボール,136km/h,空振り  [ハーフスイング],大瀬良 大地,佐野 恵太,8-1
2,フォーク,132km/h,ボール,大瀬良 大地,佐野 恵太,8-1
3,ストレート,144km/h,二ゴロ,大瀬良 大地,佐野 恵太,8-1
1,カーブ,111km/h,ボール,大瀬良 大地,楠本 泰史,8-1
2,フォーク,132km/h,見逃し,大瀬良 大地,楠本 泰史,8-1
3,ストレート,143km/h,ボール,大瀬良 大地,楠本 泰史,8-1
4,カットボール,135km/h,見逃し,大瀬良 大地,楠本 泰史,8-1
5,ストレート,144km/h,空三振,大瀬良 大地,楠本 泰史,8-1
1,フォーク,132km/h,見逃し,大瀬良 大地,牧 秀悟,8-1
2,フォーク,131km/h,ボール  [ワンバウンド],大瀬良 大地,牧 秀悟,8-1
3,スライダー,122km/h,ボール,大瀬良 大地,牧 秀悟,8-1
4,ストレート,143km/h,見逃し,大瀬良 大地,牧 秀悟,8-1
5,フォーク,135km/h,ボール,大瀬良 大地,牧 秀悟,8-1
6,ストレート,145km/h,四球,大瀬良 大地,牧 秀悟,8-1
1,シュート,139km/h,右飛,大瀬良 大地,宮﨑 敏郎,8-1
1,ストレート,150km/h,見逃し,入江 大生,大瀬良 大地,8-1
2,ストレート,153km/h,ボール,入江 大生,大瀬良 大地,8-1
3,ストレート,152km/h,ボール,入江 大生,大瀬良 大地,8-1
4,ストレート,151km/h,見逃し,入江 大生,大瀬良 大地,8-1
5,ストレート,153km/h,ボール,入江 大生,大瀬良 大地,8-1
6,ストレート,151km/h,見三振,入江 大生,大瀬良 大地,8-1
1,ストレート,152km/h,ファウル,入江 大生,西川 龍馬,8-1
2,カーブ,123km/h,ボール  [ワンバウンド],入江 大生,西川 龍馬,8-1
3,ツーシーム,140km/h,投ゴロ,入江 大生,西川 龍馬,8-1
1,ストレート,152km/h,ボール,入江 大生,菊池 涼介,8-1
2,ストレート,151km/h,見逃し,入江 大生,菊池 涼介,8-1
3,ストレート,152km/h,捕邪飛,入江 大生,菊池 涼介,8-1
1,フォーク,130km/h,見逃し,大瀬良 大地,知野 直人,8-1
2,カットボール,135km/h,ボール  [ワンバウンド],大瀬良 大地,知野 直人,8-1
3,スライダー,120km/h,ボール,大瀬良 大地,知野 直人,8-1
4,カットボール,136km/h,空振り,大瀬良 大地,知野 直人,8-1
5,ストレート,140km/h,ファウル,大瀬良 大地,知野 直人,8-1
6,カットボール,136km/h,三安  [バウンド高い、ランニングスロー、送球がバウンド、ヘッドスライディング],大瀬良 大地,知野 直人,8-1
1,シュート,136km/h,見逃し,大瀬良 大地,柴田 竜拓,8-1
2,カットボール,135km/h,左飛,大瀬良 大地,柴田 竜拓,8-1
1,カットボール,134km/h,空振り,大瀬良 大地,戸柱 恭孝,8-1
2,ストレート,141km/h,右安,大瀬良 大地,戸柱 恭孝,8-1
1,カットボール,136km/h,ファウル,大瀬良 大地,細川 成也,8-1
2,ストレート,143km/h,ボール,大瀬良 大地,細川 成也,8-1
3,ストレート,145km/h,ボール,大瀬良 大地,細川 成也,8-1
4,カットボール,135km/h,見逃し,大瀬良 大地,細川 成也,8-1
5,ストレート,144km/h,空三振  [ハーフスイング],大瀬良 大地,細川 成也,8-1
1,カットボール,135km/h,中２  [フェンス直撃],大瀬良 大地,桑原 将志,8-3
1,ストレート,149km/h,ボール,塹江 敦哉,佐野 恵太,8-3
2,シュート,148km/h,ボール,塹江 敦哉,佐野 恵太,8-3
3,シュート,149km/h,二ゴロ  [詰り、バット折れる],塹江 敦哉,佐野 恵太,8-3
1,ストレート,142km/h,ファウル,三浦 銀二,小園 海斗,8-3
2,スライダー,130km/h,ボール  [ワンバウンド],三浦 銀二,小園 海斗,8-3
3,ストレート,146km/h,左安  [逆球],三浦 銀二,小園 海斗,8-3
1,ストレート,142km/h,ボール,三浦 銀二,松山 竜平,8-3
2,ストレート,142km/h,見逃し,三浦 銀二,松山 竜平,8-3
3,ストレート,143km/h,ボール,三浦 銀二,松山 竜平,8-3
4,スライダー,132km/h,空振り  [ワンバウンド],三浦 銀二,松山 竜平,8-3
5,チェンジアップ,126km/h,中飛,三浦 銀二,松山 竜平,8-3
1,チェンジアップ,123km/h,ボール,三浦 銀二,坂倉 将吾,8-3
2,ストレート,141km/h,ボール,三浦 銀二,坂倉 将吾,8-3
3,スライダー,129km/h,ボール  [ハーフスイング],三浦 銀二,坂倉 将吾,8-3
4,ストレート,142km/h,見逃し,三浦 銀二,坂倉 将吾,8-3
5,ストレート,142km/h,見逃し,三浦 銀二,坂倉 将吾,8-3
6,ストレート,145km/h,右安  [ランエンドヒット],三浦 銀二,坂倉 将吾,8-3
1,ストレート,142km/h,ボール,三浦 銀二,會澤 翼,9-3
2,カーブ,119km/h,ボール,三浦 銀二,會澤 翼,9-3
3,ストレート,142km/h,見逃し,三浦 銀二,會澤 翼,9-3
4,ストレート,143km/h,左犠飛,三浦 銀二,會澤 翼,9-3
1,カーブ,119km/h,見逃し,三浦 銀二,大盛 穂,9-3
2,チェンジアップ,126km/h,空振り,三浦 銀二,大盛 穂,9-3
3,ストレート,144km/h,ボール,三浦 銀二,大盛 穂,9-3
4,ストレート,143km/h,ファウル  [ランエンドヒット],三浦 銀二,大盛 穂,9-3
5,ストレート,143km/h,ファウル,三浦 銀二,大盛 穂,9-3
6,ストレート,142km/h,ファウル,三浦 銀二,大盛 穂,9-3
7,スライダー,129km/h,ボール  [ワンバウンド],三浦 銀二,大盛 穂,9-3
8,ストレート,143km/h,空三振,三浦 銀二,大盛 穂,9-3
1,ストレート,147km/h,ボール,島内 颯太郎,楠本 泰史,9-3
2,ストレート,148km/h,空振り,島内 颯太郎,楠本 泰史,9-3
3,ストレート,148km/h,ファウル,島内 颯太郎,楠本 泰史,9-3
4,ストレート,152km/h,ボール,島内 颯太郎,楠本 泰史,9-3
5,ストレート,149km/h,ファウル,島内 颯太郎,楠本 泰史,9-3
6,ストレート,150km/h,三邪飛,島内 颯太郎,楠本 泰史,9-3
1,ストレート,150km/h,ボール,島内 颯太郎,牧 秀悟,9-3
2,ストレート,150km/h,ファウル,島内 颯太郎,牧 秀悟,9-3
3,チェンジアップ,128km/h,ボール  [ワンバウンド],島内 颯太郎,牧 秀悟,9-3
4,ストレート,149km/h,二ゴロ,島内 颯太郎,牧 秀悟,9-3
1,チェンジアップ,125km/h,ボール,島内 颯太郎,宮﨑 敏郎,9-3
2,ストレート,149km/h,ボール,島内 颯太郎,宮﨑 敏郎,9-3
3,ストレート,149km/h,ファウル,島内 颯太郎,宮﨑 敏郎,9-3
4,ストレート,150km/h,ボール  [ハーフスイング],島内 颯太郎,宮﨑 敏郎,9-3
5,ストレート,149km/h,見逃し,島内 颯太郎,宮﨑 敏郎,9-3
6,ストレート,151km/h,投ゴロ,島内 颯太郎,宮﨑 敏郎,9-3
1,ストレート,141km/h,左安,三浦 銀二,上本 崇司,9-3
1,カーブ,115km/h,見逃し,三浦 銀二,宇草 孔基,9-3
2,チェンジアップ,126km/h,ファウル,三浦 銀二,宇草 孔基,9-3
3,チェンジアップ,128km/h,二ゴロ  [併殺崩れ],三浦 銀二,宇草 孔基,9-3
1,カーブ,118km/h,ボール,三浦 銀二,西川 龍馬,9-3
2,スライダー,129km/h,ボール,三浦 銀二,西川 龍馬,9-3
3,ストレート,141km/h,ボール,三浦 銀二,西川 龍馬,9-3
4,ストレート,141km/h,見逃し,三浦 銀二,西川 龍馬,9-3
5,ストレート,141km/h,四球,三浦 銀二,西川 龍馬,9-3
1,ストレート,141km/h,ボール,三浦 銀二,菊池 涼介,11-3
2,ストレート,141km/h,左２  [強襲],三浦 銀二,菊池 涼介,11-3
